Time,Driver/LeftX,Operator/LeftX,
,,,
0.06588899999999921,0.0,0.0,
0.1319259999999995,0.0,0.0,
0.1406280000000006,0.0,0.0,
0.15014300000000003,0.0,0.0,
0.15988500000000203,0.0,0.0,
0.16759100000000035,0.0,0.0,
0.17816300000000046,0.0,0.0,
0.18593600000000152,0.0,0.0,
0.22380900000000112,0.0,0.0,
0.2282649999999994,0.0,0.0,
0.23397899999999935,0.0,0.0,
0.24179899999999907,0.0,0.0,
0.24585900000000038,0.0,0.0,
0.25117499999999926,0.0,0.0,
0.25651100000000226,0.0,0.0,
0.26622799999999913,0.0,0.0,
0.271862000000001,0.0,0.0,
0.27725400000000083,0.0,0.0,
0.2833909999999996,0.0,0.0,
0.2890139999999992,0.0,0.0,
0.2937790000000023,0.0,0.0,
0.2994490000000005,0.0,0.0,
0.3050149999999994,0.0,0.0,
0.3101219999999994,0.0,0.0,
0.3155859999999993,0.0,0.0,
0.3221779999999999,0.0,0.0,
0.3276150000000016,0.0,0.0,
0.33272400000000196,0.0,0.0,
0.3380480000000025,0.0,0.0,
0.3438549999999996,0.0,0.0,
0.3488919999999998,0.0,0.0,
0.35263100000000125,0.0,0.0,
0.3563250000000007,0.0,0.0,
0.36158100000000193,0.0,0.0,
0.3656810000000005,0.0,0.0,
0.36977400000000127,0.0,0.0,
0.3738580000000002,0.0,0.0,
0.37770100000000095,0.0,0.0,
0.38282500000000075,0.0,0.0,
0.38689500000000043,0.0,0.0,
0.390875,0.0,0.0,
0.3949290000000001,0.0,0.0,
0.3990149999999994,0.0,0.0,
0.4041239999999998,0.0,0.0,
0.4080630000000019,0.0,0.0,
0.41208799999999973,0.0,0.0,
0.41603000000000245,0.0,0.0,
0.4204239999999991,0.0,0.0,
0.4252710000000006,0.0,0.0,
0.4295849999999991,0.0,0.0,
0.4335930000000008,0.0,0.0,
0.43763400000000185,0.0,0.0,
0.4428070000000007,0.0,0.0,
0.44695000000000074,0.0,0.0,
0.45131600000000255,0.0,0.0,
0.4555869999999995,0.0,0.0,
0.4607309999999998,0.0,0.0,
0.4653650000000016,0.0,0.0,
0.4700540000000001,0.0,0.0,
0.4752700000000004,0.0,0.0,
0.4810260000000017,0.0,0.0,
0.49665300000000207,0.0,0.0,
0.5412489999999998,0.0,0.0,
0.562862000000001,0.0,0.0,
0.5721410000000032,0.0,0.0,
0.576262999999999,0.0,0.0,
0.5889599999999992,0.0,0.0,
0.6080529999999998,0.0,0.0,
0.6276450000000041,0.0,0.0,
0.6475299999999988,0.0,0.0,
0.6676690000000017,0.0,0.0,
0.6884789999999994,0.0,0.0,
0.7144749999999985,0.0,0.0,
0.7285400000000009,0.0,0.0,
0.7488760000000039,0.0,0.0,
0.7677130000000034,0.0,0.0,
0.7898250000000043,0.0,0.0,
0.8074089999999996,0.0,0.0,
0.8275529999999999,0.0,0.0,
0.8480149999999994,0.0,0.0,
0.8674170000000013,0.0,0.0,
0.8906569999999993,0.0,0.0,
0.9080920000000042,0.0,0.0,
0.9279400000000023,0.0,0.0,
0.9504850000000006,0.0,0.0,
0.9677070000000022,0.0,0.0,
0.9872940000000017,0.0,0.0,
1.0076710000000022,0.0,0.0,
1.028859000000004,0.0,0.0,
1.0480829999999988,0.0,0.0,
1.0677189999999974,0.0,0.0,
1.0903029999999998,0.0,0.0,
1.1105390000000044,0.0,0.0,
1.1295319999999993,0.0,0.0,
1.1478099999999978,0.0,0.0,
1.167453999999998,0.0,0.0,
1.1877059999999984,0.0,0.0,
1.2078220000000002,0.0,0.0,
1.2278289999999978,0.0,0.0,
1.2476180000000021,0.0,0.0,
1.2695560000000041,0.0,0.0,
1.287709999999999,0.0,0.0,
1.3081960000000035,0.0,0.0,
1.3276569999999992,0.0,0.0,
1.348203999999998,0.0,0.0,
1.3676260000000038,0.0,0.0,
1.3873799999999974,0.0,0.0,
1.410336000000003,0.0,0.0,
1.4282390000000014,0.0,0.0,
1.4476699999999982,0.0,0.0,
1.4674879999999975,0.0,0.0,
1.4876710000000022,0.0,0.0,
1.5078559999999999,0.0,0.0,
1.528275999999998,0.0,0.0,
1.5475560000000042,0.0,0.0,
1.5682940000000016,0.0,0.0,
1.5880769999999975,0.0,0.0,
1.6077229999999982,0.0,0.0,
1.6277530000000042,0.0,0.0,
1.6480959999999978,0.0,0.0,
1.6678740000000034,0.0,0.0,
1.687548999999999,0.0,0.0,
1.7081469999999972,0.0,0.0,
1.729434000000001,0.0,0.0,
1.7478519999999989,0.0,0.0,
1.7676659999999975,0.0,0.0,
1.7875889999999999,0.0,0.0,
1.8073910000000033,0.0,0.0,
1.8277890000000043,0.0,0.0,
1.847485999999997,0.0,0.0,
1.8675,0.0,0.0,
1.8879199999999983,0.0,0.0,
1.907589,0.0,0.0,
1.928387999999999,0.0,0.0,
1.9496630000000004,0.0,0.0,
1.9676889999999985,0.0,0.0,
1.9878629999999975,0.0,0.0,
2.0085540000000037,0.0,0.0,
2.0274689999999973,0.0,0.0,
2.047428,0.0,0.0,
2.067533000000003,0.0,0.0,
2.087269,0.0,0.0,
2.1088159999999987,0.0,0.0,
2.1297010000000007,0.0,0.0,
2.147970999999998,0.0,0.0,
2.1679080000000033,0.0,0.0,
2.187453999999998,0.0,0.0,
2.2074159999999976,0.0,0.0,
2.2276129999999976,0.0,0.0,
2.247533000000003,0.0,0.0,
2.2673300000000016,0.0,0.0,
2.287645000000004,0.0,0.0,
2.307747000000003,0.0,0.0,
2.3273580000000003,0.0,0.0,
2.3497880000000007,0.0,0.0,
2.367976999999999,0.0,0.0,
2.3873689999999987,0.0,0.0,
2.407610999999997,0.0,0.0,
