Time,Driver/LeftX,Operator/LeftX,
,,,
0.05953899999999976,0.0,0.0,
0.10333699999999998,0.0,0.0,
0.112096,0.0,0.0,
0.11958799999999974,0.0,0.0,
0.13528499999999985,0.0,0.0,
0.14089399999999977,0.0,0.0,
0.14575700000000005,0.0,0.0,
0.152596,0.0,0.0,
0.15792399999999998,0.0,0.0,
0.16312999999999966,0.0,0.0,
0.16999099999999998,0.0,0.0,
0.17515499999999976,0.0,0.0,
0.1807779999999998,0.0,0.0,
0.18747199999999975,0.0,0.0,
0.19244000000000006,0.0,0.0,
0.19778399999999965,0.0,0.0,
0.2029749999999999,0.0,0.0,
0.20975599999999986,0.0,0.0,
0.2149899999999998,0.0,0.0,
0.220991,0.0,0.0,
0.22771799999999984,0.0,0.0,
0.2331769999999997,0.0,0.0,
0.23829999999999973,0.0,0.0,
0.24338400000000002,0.0,0.0,
0.2508979999999997,0.0,0.0,
0.25745799999999963,0.0,0.0,
0.2632570000000001,0.0,0.0,
0.27037199999999983,0.0,0.0,
0.2754409999999998,0.0,0.0,
0.2808689999999997,0.0,0.0,
0.287973,0.0,0.0,
0.29317099999999985,0.0,0.0,
0.29871000000000003,0.0,0.0,
0.304518,0.0,0.0,
0.316694,0.0,0.0,
0.35224099999999997,0.0,0.0,
0.40816399999999975,0.0,0.0,
0.457759,0.0,0.0,
0.47965399999999997,0.0,0.0,
0.48323,0.0,0.0,
0.4953969999999999,0.0,0.0,
0.4990499999999997,0.0,0.0,
0.502821,0.0,0.0,
0.5184849999999996,0.0,0.0,
0.5236489999999999,0.0,0.0,
0.532013,0.0,0.0,
0.5388339999999998,0.0,0.0,
0.5445049999999997,0.0,0.0,
0.5515229999999997,0.0,0.0,
0.5578150000000001,0.0,0.0,
0.5632109999999998,0.0,0.0,
0.5701959999999999,0.0,0.0,
0.575585,0.0,0.0,
0.5814629999999997,0.0,0.0,
0.5885079999999998,0.0,0.0,
0.5950389999999998,0.0,0.0,
0.6004029999999998,0.0,0.0,
0.6060479999999998,0.0,0.0,
0.6130249999999996,0.0,0.0,
0.6183139999999998,0.0,0.0,
0.625531,0.0,0.0,
0.6318039999999996,0.0,0.0,
0.6477659999999996,0.0,0.0,
0.667855,0.0,0.0,
0.6873299999999999,0.0,0.0,
0.7085539999999997,0.0,0.0,
0.7282549999999997,0.0,0.0,
0.7468039999999996,0.0,0.0,
0.767826,0.0,0.0,
0.787815,0.0,0.0,
0.8070729999999998,0.0,0.0,
0.8268689999999996,0.0,0.0,
0.8479059999999999,0.0,0.0,
0.8697249999999999,0.0,0.0,
0.88723,0.0,0.0,
0.9094909999999999,0.0,0.0,
0.9277789999999996,0.0,0.0,
0.9479549999999999,0.0,0.0,
0.9690169999999998,0.0,0.0,
0.9881660000000002,0.0,0.0,
1.0154790000000002,0.0,0.0,
1.0284229999999999,0.0,0.0,
1.048032,0.0,0.0,
1.0670439999999999,0.0,0.0,
1.0885339999999997,0.0,0.0,
1.1084520000000002,0.0,0.0,
1.1286149999999997,0.0,0.0,
1.1493289999999998,0.0,0.0,
1.1690389999999997,0.0,0.0,
