Time,Driver/LeftX,Operator/LeftX,
,,,
0.015566000000002533,-0.09375,0.0,
0.07688600000000224,-0.09375,0.0,
0.08289800000000105,-0.09375,0.0,
0.09096299999999974,-0.09375,0.0,
0.09801900000000023,-0.09375,0.0,
0.10544200000000274,-0.09375,0.0,
0.10811600000000181,-0.09375,0.0,
0.10988400000000183,-0.09375,0.0,
0.11151300000000265,-0.09375,0.0,
0.11421299999999973,-0.09375,0.0,
0.1168650000000016,-0.09375,0.0,
0.11882700000000114,-0.09375,0.0,
0.12108300000000236,-0.09375,0.0,
0.1229320000000007,-0.09375,0.0,
0.12444200000000273,-0.09375,0.0,
0.12800600000000123,-0.09375,0.0,
0.12990200000000185,-0.09375,0.0,
0.13206000000000132,-0.09375,0.0,
0.133854000000003,-0.09375,0.0,
0.13612000000000263,-0.09375,0.0,
0.13777000000000045,-0.09375,0.0,
0.1394449999999997,-0.09375,0.0,
0.1415030000000006,-0.09375,0.0,
0.1431200000000026,-0.09375,0.0,
0.144974000000002,-0.09375,0.0,
0.1486740000000027,-0.09375,0.0,
0.15070200000000114,-0.09375,0.0,
0.1525570000000007,-0.09375,0.0,
0.15438500000000205,-0.09375,0.0,
0.15618500000000132,-0.09375,0.0,
0.15816400000000067,-0.09375,0.0,
0.16006600000000254,-0.09375,0.0,
0.16177500000000145,-0.09375,0.0,
0.1641730000000025,-0.09375,0.0,
0.16880100000000312,-0.09375,0.0,
0.17081000000000132,-0.09375,0.0,
0.1714979999999996,-0.09375,0.0,
0.17248000000000321,-0.09375,0.0,
0.17318900000000212,-0.09375,0.0,
0.17381200000000172,-0.09375,0.0,
0.17440000000000144,-0.09375,0.0,
0.1749840000000004,-0.09375,0.0,
0.17788300000000162,-0.09375,0.0,
0.1978780000000006,-0.09375,0.0,
0.21789600000000064,-0.09375,0.0,
0.2379470000000001,-0.09375,0.0,
0.25788900000000287,-0.09375,0.0,
0.27790300000000207,-0.09375,0.0,
0.29794400000000315,-0.09375,0.0,
0.3179350000000013,-0.09375,0.0,
