Time,Driver/LeftX,Operator/LeftX,
,,,
0.05661200000000008,0.0,0.0,
0.09715200000000004,0.0,0.0,
0.11470200000000022,0.0,0.0,
0.12695399999999973,0.0,0.0,
0.13885099999999967,0.0,0.0,
0.15192500000000017,0.0,0.0,
0.1631899999999996,0.0,0.0,
0.20577099999999973,0.0,0.0,
0.21727199999999994,0.0,0.0,
0.22117999999999938,0.0,0.0,
0.22980199999999967,0.0,0.0,
0.23672199999999977,0.0,0.0,
0.2425019999999995,0.0,0.0,
0.24822699999999986,0.0,0.0,
0.25539199999999984,0.0,0.0,
0.2608809999999994,0.0,0.0,
0.2662919999999995,0.0,0.0,
0.27152199999999993,0.0,0.0,
0.2781729999999998,0.0,0.0,
0.28360199999999985,0.0,0.0,
0.288915,0.0,0.0,
0.29576599999999964,0.0,0.0,
0.30160400000000026,0.0,0.0,
0.30741200000000024,0.0,0.0,
0.31379299999999966,0.0,0.0,
0.31991600000000014,0.0,0.0,
0.3246859999999997,0.0,0.0,
0.32953099999999996,0.0,0.0,
0.33577599999999985,0.0,0.0,
0.34102499999999963,0.0,0.0,
0.345366,0.0,0.0,
0.3497569999999996,0.0,0.0,
0.3555569999999998,0.0,0.0,
0.3602519999999995,0.0,0.0,
0.36487199999999936,0.0,0.0,
0.36966600000000016,0.0,0.0,
0.37576999999999955,0.0,0.0,
0.3810450000000001,0.0,0.0,
0.3859399999999996,0.0,0.0,
0.39057700000000023,0.0,0.0,
0.396951,0.0,0.0,
0.4015149999999994,0.0,0.0,
0.4060630000000001,0.0,0.0,
0.41072199999999975,0.0,0.0,
0.41778299999999946,0.0,0.0,
0.42264999999999964,0.0,0.0,
0.42796599999999946,0.0,0.0,
0.433982,0.0,0.0,
0.43840200000000007,0.0,0.0,
0.4439839999999995,0.0,0.0,
0.4483209999999999,0.0,0.0,
0.4550460000000003,0.0,0.0,
0.4603879999999999,0.0,0.0,
0.4650739999999996,0.0,0.0,
0.5169529999999996,0.0,0.0,
0.5321019999999999,0.0,0.0,
0.540009,0.0,0.0,
0.5442879999999995,0.0,0.0,
0.5608119999999999,0.0,0.0,
0.5833339999999998,0.0,0.0,
0.6006549999999997,0.0,0.0,
0.6205990000000001,0.0,0.0,
0.6406809999999996,0.0,0.0,
0.6609969999999994,0.0,0.0,
0.6809619999999995,0.0,0.0,
0.7011840000000003,0.0,0.0,
0.7208310000000001,0.0,0.0,
0.7409459999999999,0.0,0.0,
0.760777,0.0,0.0,
0.7809969999999994,0.0,0.0,
0.8010109999999995,0.0,0.0,
0.8216979999999994,0.0,0.0,
0.8411629999999995,0.0,0.0,
0.8614319999999998,0.0,0.0,
0.8827209999999995,0.0,0.0,
0.9061009999999997,0.0,0.0,
0.9241179999999994,0.0,0.0,
0.9417069999999994,0.0,0.0,
0.9614070000000001,0.0,0.0,
0.98229,0.0,0.0,
1.0028499999999994,0.0,0.0,
1.021094,0.0,0.0,
1.0409030000000004,0.0,0.0,
1.0613289999999997,0.0,0.0,
1.081205,0.0,0.0,
1.1009920000000002,0.0,0.0,
1.1221059999999998,0.0,0.0,
1.1415289999999996,0.0,0.0,
1.161589,0.0,0.0,
1.1814859999999998,0.0,0.0,
1.2015209999999998,0.0,0.0,
1.2214299999999993,0.0,0.0,
1.243124,0.0,0.0,
1.2617609999999995,0.0,0.0,
1.2804830000000003,0.0,0.0,
1.3009269999999997,0.0,0.0,
1.320415,0.0,0.0,
1.340554,0.0,0.0,
1.361027,0.0,0.0,
1.380933,0.0,0.0,
1.4005819999999993,0.0,0.0,
1.4217519999999995,0.0,0.0,
1.4410159999999996,0.0,0.0,
1.4610819999999993,0.0,0.0,
1.4816779999999998,0.0,0.0,
1.500822,0.0,0.0,
